-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  48.2083   Longitude 16.3731 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 372.75 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,QV2M,RH2M,PRECTOTCORR
2020,8,9,97.45,2.5,3.76,1.88,1.88,3.81,5.52,2.62,2.91,11.35,59.38,0.0
2020,8,10,97.29,1.74,2.58,0.47,2.11,2.84,4.42,0.49,3.93,11.9,61.88,0.04
2020,8,11,97.45,1.52,2.45,0.42,2.04,2.09,3.27,0.61,2.66,12.51,69.38,2.22
2020,8,12,97.49,1.87,2.57,0.51,2.05,2.7,4.45,0.57,3.88,11.23,62.81,0.04
2020,8,13,97.19,3.32,5.52,1.87,3.66,4.94,6.8,3.85,2.95,12.94,70.06,5.1
2020,8,14,97.08,1.9,3.16,0.1,3.06,3.04,4.75,0.18,4.57,13.79,86.19,7.75
2020,8,15,97.04,1.92,3.2,0.81,2.39,2.98,5.36,1.22,4.14,12.57,79.81,5.93
2020,8,16,97.04,1.77,2.52,1.06,1.45,2.93,4.79,1.24,3.55,12.51,81.81,12.49
2020,8,17,96.83,2.02,2.84,1.28,1.55,3.31,4.95,1.95,3.01,13.0,86.69,5.25
2020,8,18,96.72,3.51,4.63,1.95,2.69,5.55,6.63,4.2,2.44,11.78,81.62,4.7
2020,8,19,96.76,4.39,6.07,2.27,3.8,6.52,7.91,4.87,3.04,10.31,71.5,0.46
2020,8,20,97.07,1.44,2.48,0.23,2.26,2.27,4.83,0.09,4.74,9.4,61.19,0.0
2020,8,21,97.25,3.85,6.09,2.49,3.59,6.0,7.46,4.64,2.82,11.66,64.5,0.0
2020,8,22,97.17,2.93,5.46,0.88,4.59,4.41,7.73,0.78,6.95,13.37,70.25,13.54
2020,8,23,97.31,4.17,5.9,1.98,3.92,6.12,8.54,4.41,4.13,11.05,72.0,8.72
2020,8,24,97.27,2.88,3.77,1.58,2.2,4.48,6.67,2.82,3.85,9.16,66.69,0.18
2020,8,25,97.17,3.04,3.81,1.05,2.77,4.87,7.13,1.59,5.54,8.36,62.0,0.0
2020,8,26,96.89,4.41,6.27,2.86,3.41,7.55,8.95,4.59,4.37,9.64,60.62,0.01
2020,8,27,97.18,4.12,6.8,1.7,5.09,6.3,9.14,3.23,5.9,8.36,63.25,0.01
2020,8,28,96.6,4.09,6.77,0.3,6.46,6.0,8.9,0.45,8.45,9.89,66.5,0.0
2020,8,29,96.35,2.14,3.55,0.26,3.29,3.7,6.8,0.84,5.96,12.45,81.56,7.55
2020,8,30,96.32,4.41,7.95,1.68,6.27,6.75,11.07,3.35,7.72,13.37,85.38,9.29
2020,8,31,97.11,4.66,7.22,1.91,5.3,6.86,9.66,3.26,6.4,8.36,74.81,12.03
2020,9,1,96.81,6.7,10.09,4.22,5.88,9.38,13.2,7.26,5.94,8.18,85.0,14.73
2020,9,2,97.38,2.21,4.08,0.12,3.95,3.45,7.14,0.25,6.9,7.32,72.81,0.66
2020,9,3,97.84,2.33,3.35,1.55,1.8,3.59,5.74,2.71,3.03,7.63,69.88,1.31
2020,9,4,98.05,2.63,3.4,0.84,2.55,4.31,6.03,1.21,4.82,8.97,67.44,0.0
2020,9,5,97.41,2.75,4.34,1.53,2.81,4.2,6.31,2.11,4.2,10.93,69.88,0.85
2020,9,6,97.33,3.98,4.72,2.77,1.95,5.61,6.16,5.09,1.06,11.29,88.19,12.99
2020,9,7,97.78,4.01,5.29,2.34,2.95,5.75,6.8,4.58,2.22,8.36,77.06,8.34
2020,9,8,98.33,1.48,2.56,0.55,2.01,2.28,4.7,0.54,4.17,7.39,65.94,0.0
2020,9,9,97.94,2.62,4.05,0.56,3.49,4.08,6.83,0.87,5.96,9.4,72.25,0.0
2020,9,10,97.55,3.32,4.3,1.98,2.31,5.4,7.56,4.2,3.36,10.56,79.06,0.07
2020,9,11,97.45,1.78,2.31,0.96,1.36,2.61,4.14,1.44,2.7,9.52,72.06,0.02
2020,9,12,97.66,2.1,3.92,0.66,3.26,2.99,4.95,1.03,3.91,9.58,65.19,0.0
2020,9,13,98.25,2.09,3.2,0.77,2.43,3.19,5.45,1.16,4.29,10.31,68.5,0.0
2020,9,14,98.45,1.7,3.24,0.66,2.59,2.41,4.09,0.89,3.2,9.46,60.88,0.01
2020,9,15,98.06,2.74,4.13,1.09,3.04,4.34,6.05,1.62,4.42,9.46,62.56,0.0
2020,9,16,97.57,2.86,4.72,1.09,3.63,4.59,6.15,1.79,4.36,9.95,65.06,0.78
2020,9,17,97.72,4.25,6.61,1.19,5.42,6.22,8.39,2.04,6.35,10.01,74.62,1.92
2020,9,18,98.21,3.48,4.94,1.25,3.7,5.02,7.13,1.98,5.16,5.37,62.0,0.0
2020,9,19,97.86,3.05,5.52,0.45,5.07,4.59,7.0,0.77,6.23,5.37,57.25,0.0
2020,9,20,97.41,3.48,5.27,2.2,3.08,5.44,6.52,3.84,2.68,6.04,57.81,0.0
2020,9,21,97.36,3.57,5.64,2.12,3.52,5.76,7.21,3.68,3.53,7.45,64.19,0.0
2020,9,22,97.07,3.91,6.0,2.72,3.28,6.45,7.67,4.62,3.05,8.42,65.19,0.01
2020,9,23,96.52,3.12,5.44,1.09,4.35,4.9,6.77,2.09,4.68,10.44,82.12,3.61
2020,9,24,96.55,2.36,3.38,0.7,2.67,4.22,6.92,1.13,5.79,9.52,72.81,0.35
2020,9,25,95.57,3.9,7.49,1.62,5.87,5.59,9.69,2.59,7.1,9.09,87.25,28.98
2020,9,26,95.29,6.69,10.42,2.77,7.66,9.36,13.02,5.77,7.25,5.31,81.44,11.56
2020,9,27,96.31,3.0,5.0,2.16,2.84,5.21,6.71,2.81,3.89,5.43,73.5,0.25
2020,9,28,96.52,3.36,5.41,1.52,3.89,5.02,7.54,1.7,5.83,6.96,92.19,15.59
2020,9,29,97.1,5.05,6.97,3.59,3.38,7.49,9.09,6.02,3.08,6.9,82.0,1.26
2020,9,30,96.99,5.9,7.66,4.02,3.64,8.48,9.81,7.33,2.48,7.08,79.56,0.28
2020,10,1,96.28,3.48,5.04,0.14,4.9,4.86,7.25,0.19,7.06,7.32,78.44,0.28
2020,10,2,95.97,4.86,8.19,1.27,6.92,7.02,10.94,1.87,9.07,8.42,78.5,0.24
2020,10,3,95.64,6.95,9.27,5.56,3.7,9.98,12.37,8.48,3.89,10.62,85.0,1.84
2020,10,4,95.99,5.1,6.08,2.93,3.15,7.71,9.11,3.84,5.27,8.12,75.44,11.13
2020,10,5,96.45,3.73,6.24,0.73,5.51,5.41,8.31,1.2,7.12,7.26,80.69,0.78
2020,10,6,96.71,1.56,3.19,0.13,3.05,2.79,6.61,0.22,6.4,7.14,75.94,0.09
2020,10,7,96.88,3.45,5.12,1.66,3.46,5.73,8.31,3.34,4.98,7.26,85.56,4.78
2020,10,8,97.71,4.51,6.59,2.0,4.59,6.75,8.52,3.2,5.31,6.47,79.69,0.18
2020,10,9,97.69,2.58,4.12,1.17,2.95,4.65,6.48,1.64,4.84,7.51,76.44,0.0
2020,10,10,97.46,3.19,6.0,1.89,4.11,4.78,8.25,2.9,5.35,7.87,83.31,6.49
2020,10,11,97.37,5.35,7.08,3.33,3.75,7.17,9.11,5.42,3.69,5.68,86.38,14.68
2020,10,12,97.06,6.41,7.7,4.21,3.49,9.05,10.3,7.12,3.18,5.0,86.94,6.34
2020,10,13,96.4,7.77,9.09,5.4,3.69,10.45,12.05,7.83,4.23,5.13,93.25,21.76
2020,10,14,96.26,6.74,8.32,3.34,4.98,10.09,11.72,6.38,5.34,5.25,87.5,9.69
2020,10,15,96.82,2.63,3.87,1.99,1.88,4.61,6.4,2.76,3.63,5.74,90.69,7.54
2020,10,16,96.84,5.56,6.45,4.06,2.38,7.51,8.31,5.6,2.7,5.37,91.69,8.58
2020,10,17,97.13,4.59,6.17,2.71,3.46,6.95,8.04,5.66,2.38,5.31,88.81,2.16
2020,10,18,97.68,3.5,4.98,2.36,2.62,5.58,6.41,4.56,1.85,5.13,88.25,0.67
2020,10,19,98.0,2.29,2.94,0.55,2.4,3.96,5.8,0.84,4.96,5.25,87.69,0.05
2020,10,20,97.73,5.67,8.57,2.73,5.84,8.3,10.98,5.38,5.61,5.86,88.06,0.01
2020,10,21,97.2,2.15,4.72,0.38,4.34,2.97,6.45,0.56,5.89,6.71,90.56,0.02
2020,10,22,97.52,2.16,2.99,0.93,2.07,3.39,5.14,0.84,4.29,6.77,90.62,0.08
2020,10,23,97.23,1.52,2.9,0.1,2.8,2.41,5.37,0.12,5.24,7.2,91.94,0.16
2020,10,24,97.23,2.54,4.37,1.57,2.8,4.27,5.59,2.91,2.67,8.0,92.69,2.5
2020,10,25,96.95,2.56,3.93,0.28,3.65,4.35,7.04,0.27,6.77,7.26,91.38,0.07
2020,10,26,96.25,3.96,5.85,1.75,4.1,6.03,7.55,3.19,4.37,7.51,88.56,0.1
2020,10,27,96.8,2.45,5.42,0.52,4.9,3.43,6.85,0.75,6.1,6.16,95.5,3.43
2020,10,28,97.23,1.5,2.52,0.69,1.83,2.47,4.73,1.32,3.41,5.8,82.0,0.04
2020,10,29,97.47,3.33,4.92,1.92,3.0,5.96,8.41,3.66,4.75,6.41,91.06,4.33
2020,10,30,97.74,4.1,6.48,2.4,4.09,6.98,10.32,4.48,5.84,6.77,93.44,5.07
2020,10,31,97.84,5.02,7.45,0.84,6.61,7.38,11.38,1.22,10.17,7.69,88.25,0.61
2020,11,1,97.63,2.23,3.2,0.88,2.31,3.98,6.38,1.72,4.66,7.32,91.5,4.87
2020,11,2,97.46,2.91,4.77,2.28,2.5,5.48,7.12,4.23,2.89,9.16,90.69,0.67
2020,11,3,97.7,2.42,3.17,1.45,1.72,4.1,6.2,2.36,3.84,9.52,87.94,0.48
2020,11,4,98.27,5.29,7.88,1.71,6.17,7.59,10.71,2.95,7.77,6.96,88.62,2.92
2020,11,5,98.99,4.41,6.41,2.79,3.62,6.77,8.0,5.68,2.32,4.94,86.69,0.0
2020,11,6,98.97,1.84,3.05,0.38,2.67,2.68,5.6,0.65,4.96,4.09,79.0,0.02
2020,11,7,98.53,3.41,5.38,0.59,4.79,5.39,8.46,0.95,7.51,4.03,71.38,0.01
2020,11,8,98.17,1.34,3.81,0.16,3.66,2.26,6.98,0.29,6.69,4.82,90.25,0.02
2020,11,9,98.24,1.55,2.85,0.3,2.55,2.07,3.65,0.24,3.41,4.76,92.75,0.1
2020,11,10,98.39,2.3,3.4,1.2,2.2,3.41,5.38,2.06,3.31,4.64,90.44,0.07
2020,11,11,98.31,3.66,4.66,2.27,2.39,5.62,7.07,4.34,2.73,4.58,89.44,0.07
2020,11,12,97.94,2.58,4.24,0.97,3.27,3.7,6.3,1.09,5.2,4.82,90.31,0.09
2020,11,13,97.93,2.66,3.86,0.41,3.45,3.76,5.6,0.63,4.97,5.74,90.81,0.06
2020,11,14,97.96,2.18,3.58,1.13,2.45,3.3,5.72,1.62,4.11,5.43,91.62,0.02
2020,11,15,97.55,4.85,6.09,3.44,2.65,6.38,8.05,4.6,3.45,5.49,94.25,0.17
2020,11,16,97.38,3.01,4.81,1.52,3.28,5.2,7.7,3.34,4.36,5.8,94.88,1.58
2020,11,17,98.31,3.39,4.63,2.38,2.24,5.99,7.52,4.8,2.73,5.55,91.25,0.05
2020,11,18,98.42,3.43,5.73,1.27,4.47,5.18,8.09,1.77,6.32,5.37,84.75,0.01
2020,11,19,97.8,4.18,5.62,2.13,3.48,5.88,8.77,3.28,5.49,5.68,89.62,1.72
2020,11,20,98.31,5.44,7.16,4.13,3.03,8.16,9.38,6.97,2.41,4.27,84.0,2.03
2020,11,21,98.96,2.68,3.74,0.2,3.54,4.28,7.23,0.25,6.98,3.11,83.75,0.22
2020,11,22,98.4,3.01,3.74,2.09,1.65,5.34,7.42,3.63,3.79,2.93,72.75,0.01
2020,11,23,98.29,2.34,3.59,0.77,2.83,4.26,6.62,1.62,5.0,3.97,85.94,0.44
2020,11,24,98.39,3.37,5.16,1.41,3.77,4.97,7.84,1.77,6.07,3.72,92.38,0.12
2020,11,25,97.87,4.81,5.84,2.91,2.92,6.36,7.25,3.79,3.46,3.36,91.25,0.05
2020,11,26,97.92,1.07,2.3,0.35,1.95,1.55,3.37,0.34,3.02,3.17,92.12,0.07
2020,11,27,97.8,1.07,2.07,0.23,1.84,1.54,3.51,0.13,3.38,3.23,92.75,0.07
2020,11,28,97.67,1.73,2.74,0.22,2.52,2.62,4.03,0.3,3.73,3.42,95.0,0.16
2020,11,29,97.73,3.12,4.39,2.16,2.23,5.49,7.29,3.94,3.36,3.36,91.19,0.05
2020,11,30,98.01,2.51,3.49,0.93,2.56,4.69,6.87,0.98,5.89,3.36,91.69,0.13
2020,12,1,97.54,4.3,6.4,3.06,3.34,6.75,7.91,5.74,2.17,2.87,89.81,0.03
2020,12,2,97.43,3.65,4.88,2.46,2.42,5.05,6.15,3.41,2.73,2.69,91.81,0.53
2020,12,3,96.48,2.23,3.98,0.43,3.55,3.06,5.92,0.27,5.65,3.11,93.0,6.0
2020,12,4,95.75,6.72,8.58,4.3,4.28,8.86,10.79,6.07,4.72,3.72,94.94,0.27
2020,12,5,96.16,5.82,7.08,4.59,2.48,8.27,10.09,7.48,2.62,4.46,97.56,4.31
2020,12,6,96.14,5.04,6.22,4.28,1.94,7.6,9.51,5.93,3.57,4.82,99.0,18.58
2020,12,7,96.04,4.75,6.14,3.73,2.41,6.96,9.23,5.41,3.82,5.0,97.56,1.58
2020,12,8,96.39,5.38,6.22,3.97,2.25,7.34,8.39,5.13,3.25,4.52,96.31,0.41
2020,12,9,96.38,3.26,4.61,1.23,3.38,4.66,5.99,2.38,3.62,3.97,95.19,4.7
2020,12,10,96.16,2.72,4.01,1.39,2.62,3.99,5.54,2.5,3.04,3.78,97.06,10.83
2020,12,11,96.05,4.5,6.13,1.8,4.33,6.38,8.35,2.77,5.59,3.54,97.0,0.19
2020,12,12,95.83,3.95,5.61,1.82,3.79,5.73,7.4,2.8,4.59,3.78,97.31,0.07
2020,12,13,96.72,2.73,3.21,1.98,1.22,4.55,6.54,2.97,3.57,3.66,97.56,0.19
2020,12,14,97.33,2.85,4.67,0.8,3.87,4.68,7.07,1.07,6.01,3.91,96.44,0.03
2020,12,15,97.32,5.98,8.42,2.77,5.65,7.8,10.59,3.77,6.82,3.54,94.25,0.02
2020,12,16,97.7,2.21,2.73,1.69,1.05,3.27,3.64,2.63,1.01,3.6,96.19,0.13
2020,12,17,97.99,1.27,1.94,0.54,1.41,2.08,3.51,0.78,2.73,3.78,96.69,0.13
2020,12,18,98.27,1.95,3.74,0.15,3.59,2.82,4.95,0.25,4.7,4.33,97.69,0.14
2020,12,19,98.02,4.63,6.32,2.99,3.33,6.09,7.8,4.28,3.52,3.78,96.25,0.18
2020,12,20,97.99,3.8,5.03,2.78,2.24,5.47,6.35,4.59,1.75,3.91,96.81,0.35
2020,12,21,98.08,2.27,4.37,0.59,3.77,3.64,6.02,0.81,5.2,3.85,95.69,0.12
2020,12,22,97.56,3.25,4.0,2.57,1.42,5.53,7.66,3.45,4.22,5.19,96.94,3.48
2020,12,23,97.21,2.8,3.84,1.63,2.21,5.26,8.05,2.95,5.09,6.59,91.0,2.02
2020,12,24,96.6,3.16,5.51,1.82,3.69,5.66,8.31,2.96,5.35,5.31,89.88,2.55
2020,12,25,96.9,3.5,4.95,1.97,2.98,5.59,7.27,4.15,3.12,4.03,96.0,2.53
2020,12,26,97.72,4.45,6.87,1.88,4.99,6.84,8.8,3.23,5.57,2.69,84.12,0.1
2020,12,27,96.57,5.87,8.49,1.66,6.84,7.99,11.02,2.67,8.35,2.62,84.81,0.2
2020,12,28,94.48,7.93,8.7,4.96,3.73,10.55,11.55,7.63,3.91,3.66,93.0,3.3
2020,12,29,95.04,3.76,5.36,2.48,2.88,6.65,8.22,4.85,3.37,4.15,95.94,1.78
2020,12,30,95.98,2.45,3.19,1.72,1.47,4.23,6.43,2.89,3.54,4.03,96.19,0.77
2020,12,31,96.44,2.52,3.83,0.43,3.4,4.27,6.26,0.74,5.51,3.54,92.62,0.04
2021,1,1,96.48,1.67,2.44,0.55,1.89,2.66,4.2,0.44,3.77,3.17,93.81,0.07
2021,1,2,96.78,3.3,4.16,2.13,2.02,5.33,6.21,4.05,2.16,4.15,98.81,1.59
2021,1,3,96.62,3.46,4.83,2.03,2.8,5.54,7.4,3.87,3.53,4.46,98.31,0.52
2021,1,4,96.82,1.11,1.94,0.29,1.65,1.7,3.62,0.54,3.09,4.03,97.25,0.52
2021,1,5,96.65,1.7,2.8,0.27,2.53,2.44,3.91,0.39,3.52,3.91,95.0,0.32
2021,1,6,96.49,2.31,3.45,0.94,2.51,3.84,6.37,1.56,4.8,3.54,94.5,6.39
2021,1,7,96.89,2.84,4.04,1.68,2.37,4.7,6.93,2.56,4.38,3.11,91.19,0.24
2021,1,8,97.04,2.01,3.02,1.39,1.62,3.3,5.66,2.16,3.51,2.81,88.75,0.06
2021,1,9,97.49,2.4,3.13,1.35,1.78,3.99,5.59,2.01,3.58,2.87,89.62,0.1
2021,1,10,97.76,2.34,2.88,1.91,0.97,3.49,4.42,2.59,1.84,2.69,93.62,0.18
2021,1,11,97.62,3.31,4.66,2.03,2.63,4.95,6.31,3.19,3.12,2.32,92.88,0.01
2021,1,12,96.78,3.2,4.05,2.7,1.35,5.39,7.47,4.13,3.34,2.75,88.94,2.94
2021,1,13,96.66,6.61,8.99,4.8,4.2,10.19,11.84,8.75,3.1,3.11,86.62,0.41
2021,1,14,96.56,6.85,10.34,4.55,5.79,10.39,13.6,8.19,5.41,2.99,87.44,1.96
2021,1,15,97.34,4.5,6.52,3.14,3.37,6.86,9.17,5.1,4.07,2.81,89.44,1.36
2021,1,16,97.56,5.72,7.58,4.29,3.29,8.16,9.74,6.88,2.86,2.26,84.19,1.26
2021,1,17,97.27,4.05,5.32,2.37,2.95,6.09,7.89,4.17,3.72,2.08,86.75,1.25
2021,1,18,97.63,3.34,4.86,2.24,2.62,5.79,9.01,3.02,5.98,2.56,95.56,1.47
2021,1,19,97.29,4.28,5.77,2.55,3.21,7.53,10.47,4.43,6.04,3.54,89.81,1.83
2021,1,20,96.76,3.72,5.91,2.95,2.96,6.86,10.3,4.76,5.54,4.09,91.94,0.46
2021,1,21,96.25,3.65,4.95,2.69,2.25,6.52,8.84,3.85,4.98,3.85,95.0,0.01
2021,1,22,95.59,5.16,6.3,3.93,2.37,8.83,10.03,7.72,2.31,5.19,97.25,0.42
2021,1,23,95.25,4.16,6.8,1.65,5.15,6.58,10.09,2.9,7.2,4.64,93.31,3.74
2021,1,24,95.37,3.95,7.35,1.82,5.53,6.55,10.29,3.35,6.94,3.3,84.94,0.9
2021,1,25,95.75,4.16,7.05,2.35,4.7,6.52,10.34,4.47,5.88,3.11,83.75,0.11
2021,1,26,96.72,5.75,8.16,3.44,4.73,8.55,10.38,6.01,4.38,2.99,86.19,1.32
2021,1,27,97.04,4.59,7.46,2.36,5.09,6.91,9.55,4.03,5.52,2.99,88.12,1.0
2021,1,28,96.22,3.9,7.88,2.5,5.37,6.54,12.35,4.37,7.98,3.66,92.0,6.68
2021,1,29,95.51,4.36,6.85,1.74,5.11,7.81,11.08,3.16,7.92,4.46,95.94,9.25
2021,1,30,95.54,5.29,8.28,3.22,5.06,8.41,11.62,4.65,6.98,4.15,91.31,1.37
2021,1,31,95.91,2.59,3.39,1.9,1.49,3.58,4.62,2.83,1.79,2.81,86.5,0.7
2021,2,1,95.63,3.5,5.71,1.98,3.73,5.22,6.95,3.2,3.76,2.75,84.19,0.01
2021,2,2,96.29,2.91,5.23,1.41,3.81,4.66,8.17,2.43,5.74,4.39,95.38,0.73
2021,2,3,96.24,3.67,4.55,2.54,2.02,6.55,8.59,4.67,3.92,5.25,97.06,1.31
2021,2,4,96.9,5.73,10.17,0.55,9.62,8.85,14.66,0.77,13.88,4.82,84.0,0.13
2021,2,5,97.08,1.82,2.52,0.48,2.04,2.76,4.3,0.68,3.61,4.76,95.75,0.2
2021,2,6,96.67,2.5,4.03,0.8,3.23,3.42,5.55,1.42,4.14,4.46,96.94,0.54
2021,2,7,95.57,3.6,4.3,2.8,1.51,4.89,5.84,3.77,2.07,4.82,98.0,6.7
2021,2,8,95.18,3.45,6.05,0.29,5.76,4.85,7.58,0.45,7.13,3.72,91.31,3.56
2021,2,9,95.71,2.3,4.2,0.44,3.77,3.28,5.53,0.69,4.84,3.3,93.25,2.9
2021,2,10,95.91,4.41,9.24,0.24,9.0,5.67,11.47,0.48,10.98,3.23,94.19,4.29
2021,2,11,97.39,9.02,10.82,6.08,4.74,11.73,13.62,8.73,4.9,1.71,78.19,0.32
2021,2,12,98.42,4.73,5.52,3.73,1.79,6.61,7.88,5.76,2.12,1.46,79.31,0.05
2021,2,13,98.89,4.88,5.51,4.1,1.41,6.61,7.45,5.89,1.56,1.89,89.38,0.27
2021,2,14,99.27,5.12,6.84,3.45,3.38,7.44,8.53,6.18,2.35,1.83,83.75,0.02
2021,2,15,98.94,2.48,3.84,0.57,3.27,4.12,6.92,0.49,6.44,1.83,75.0,0.09
2021,2,16,97.81,2.27,3.11,0.68,2.43,4.01,5.59,1.1,4.49,3.54,93.12,3.03
2021,2,17,97.32,4.86,9.39,1.51,7.88,8.05,12.99,2.44,10.55,4.39,92.81,1.08
2021,2,18,97.62,3.11,4.71,0.8,3.91,5.61,9.05,0.76,8.29,4.33,90.56,0.01
2021,2,19,97.55,2.18,4.02,0.39,3.62,3.33,6.02,0.58,5.44,4.82,92.31,0.62
2021,2,20,97.94,3.03,5.54,0.16,5.38,3.99,7.62,0.28,7.34,4.82,95.56,0.26
2021,2,21,97.88,5.69,6.96,4.66,2.3,7.34,8.48,6.12,2.36,4.88,93.12,0.16
2021,2,22,98.03,1.94,5.7,0.36,5.34,2.66,7.38,0.28,7.1,4.46,90.06,0.07
2021,2,23,98.91,3.16,4.62,2.02,2.6,4.84,7.45,3.01,4.44,4.58,76.19,0.0
2021,2,24,99.05,2.04,3.8,0.86,2.95,3.51,7.61,1.09,6.52,4.82,67.88,0.0
2021,2,25,98.58,3.06,3.68,1.79,1.88,5.27,6.81,2.52,4.29,5.37,74.06,0.0
2021,2,26,98.27,3.67,5.62,2.83,2.8,6.11,8.12,4.23,3.89,5.43,78.75,0.24
2021,2,27,98.79,6.18,8.02,3.49,4.53,8.35,10.05,6.35,3.7,4.21,84.69,1.37
2021,2,28,98.98,2.73,4.17,1.88,2.3,4.0,6.12,2.38,3.75,3.54,79.12,0.04
2021,3,1,98.87,2.8,4.41,0.59,3.82,4.3,6.91,0.92,5.99,4.09,88.06,0.06
2021,3,2,98.92,2.36,3.72,0.32,3.41,3.47,4.97,0.71,4.26,4.21,83.69,0.01
2021,3,3,98.42,2.03,3.4,0.23,3.16,3.25,6.74,0.66,6.08,3.97,73.56,0.0
2021,3,4,97.43,3.23,3.66,2.53,1.12,5.76,6.88,4.3,2.58,4.46,78.06,0.02
2021,3,5,97.41,5.46,7.66,2.78,4.88,7.9,9.37,5.61,3.76,3.85,83.44,3.61
2021,3,6,98.59,2.67,4.08,0.82,3.27,4.14,6.75,1.02,5.73,2.44,72.44,0.01
2021,3,7,97.76,2.01,3.34,0.45,2.9,3.2,6.3,0.77,5.54,2.81,69.38,0.0
2021,3,8,97.42,4.0,5.75,1.91,3.84,6.2,7.14,3.45,3.7,3.17,82.31,0.03
2021,3,9,97.45,2.16,3.35,1.04,2.31,3.09,4.41,1.74,2.67,2.81,76.62,0.2
2021,3,10,97.45,1.62,3.4,0.68,2.72,2.23,4.08,0.96,3.12,2.99,73.5,0.46
2021,3,11,96.83,4.73,6.64,1.48,5.16,7.2,9.1,2.38,6.73,4.09,87.62,2.49
2021,3,12,96.67,5.44,9.54,2.69,6.85,8.6,12.88,4.98,7.9,4.52,80.5,0.68
2021,3,13,96.48,5.42,8.65,3.5,5.14,8.65,11.2,6.95,4.25,4.58,78.31,0.05
2021,3,14,96.33,4.48,7.05,1.73,5.31,6.78,9.16,3.25,5.91,4.27,83.81,1.43
2021,3,15,96.48,5.02,7.21,2.59,4.62,7.4,8.99,5.38,3.61,3.78,80.44,0.57
2021,3,16,96.87,7.35,10.1,5.01,5.09,10.36,12.94,8.16,4.78,3.72,81.56,1.17
2021,3,17,97.22,5.67,7.35,4.14,3.21,8.07,9.19,6.88,2.3,3.54,83.19,1.08
2021,3,18,97.35,4.37,6.1,2.17,3.93,6.31,7.5,3.71,3.78,3.17,81.88,0.65
2021,3,19,97.16,2.98,4.57,1.91,2.66,4.58,5.68,3.55,2.12,3.17,85.31,1.97
2021,3,20,97.74,4.27,6.55,2.36,4.2,5.92,8.03,4.2,3.84,2.56,82.12,1.76
2021,3,21,97.18,4.71,6.66,2.57,4.09,6.91,9.9,4.74,5.16,2.81,82.31,1.33
2021,3,22,97.1,6.11,8.38,3.56,4.82,8.91,10.73,6.9,3.84,3.36,83.62,0.57
2021,3,23,97.74,5.38,7.62,3.57,4.05,8.15,9.89,6.1,3.79,3.54,82.19,0.17
2021,3,24,97.89,4.06,5.91,1.32,4.6,5.99,7.63,1.92,5.71,4.03,84.38,0.06
2021,3,25,97.67,1.91,2.7,0.24,2.46,2.7,3.72,0.34,3.38,4.58,75.56,0.0
2021,3,26,97.69,2.64,4.26,0.19,4.07,4.55,9.12,0.31,8.8,5.0,69.56,0.0
2021,3,27,97.69,3.93,7.41,1.09,6.31,6.25,9.5,1.33,8.17,5.13,75.69,0.15
2021,3,28,98.6,2.55,4.34,0.59,3.75,4.28,8.55,0.84,7.71,4.33,75.31,0.07
2021,3,29,98.69,2.81,4.06,1.88,2.19,4.45,5.97,3.05,2.91,5.19,71.06,0.04
2021,3,30,98.61,3.06,4.74,1.48,3.27,4.88,8.21,2.17,6.04,6.04,66.31,0.0
2021,3,31,98.08,2.45,3.39,0.85,2.54,4.0,7.45,0.85,6.59,7.2,73.31,0.0
2021,4,1,97.23,4.22,5.53,3.35,2.18,7.3,8.59,5.59,3.0,7.14,72.25,0.02
2021,4,2,97.03,4.75,6.36,2.86,3.5,7.16,7.83,5.75,2.08,6.16,78.69,0.25
2021,4,3,97.23,6.3,8.52,4.49,4.03,8.96,11.1,6.95,4.16,4.15,77.12,1.85
2021,4,4,97.53,3.48,4.49,1.09,3.41,4.73,6.34,1.64,4.7,3.6,73.0,0.75
2021,4,5,96.3,4.2,9.06,2.26,6.8,6.7,11.73,4.68,7.05,4.33,66.94,0.91
2021,4,6,96.33,5.55,7.34,3.12,4.21,7.97,9.64,6.2,3.45,2.93,71.12,1.34
