-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/31/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WS50M,QV2M,RH2M,PRECTOTCORR
2000,9,24,16.48,3.36,9.92,17.1,99.08,2.93,4.59,5.13,45.94,0.11
2000,9,25,18.15,2.36,10.26,18.41,99.2,2.93,4.65,4.64,41.44,0.06
2000,9,26,18.05,4.41,11.23,16.83,99.45,2.12,3.26,5.31,42.56,0.0
2000,9,27,15.85,7.98,11.91,15.27,99.33,1.49,2.27,6.77,60.56,4.67
2000,9,28,16.85,9.63,13.24,17.7,99.12,2.41,3.73,7.57,65.62,0.0
2000,9,29,19.79,11.05,15.41,19.95,99.06,1.73,2.48,8.36,61.19,0.0
2000,9,30,19.23,9.43,14.33,19.88,99.2,3.23,5.04,7.51,55.44,0.0
2000,10,1,19.15,11.55,15.35,19.48,98.88,1.95,2.98,8.67,64.81,0.11
2000,10,2,17.83,6.28,12.05,18.58,98.89,2.94,4.61,6.1,51.44,0.0
2000,10,3,16.99,11.69,14.34,18.05,98.88,2.22,3.05,8.67,74.19,2.31
2000,10,4,18.1,7.27,12.69,18.3,99.03,2.45,3.48,6.71,57.06,0.52
2000,10,5,16.13,9.83,12.98,16.06,99.24,2.95,4.39,7.81,67.5,0.61
2000,10,6,17.38,12.66,15.02,17.57,98.9,3.18,4.71,9.28,75.94,0.05
2000,10,7,16.11,9.08,12.59,16.32,98.85,3.95,5.31,7.45,68.0,4.62
2000,10,8,13.43,-0.73,6.35,13.31,99.07,3.65,5.31,3.78,42.88,0.0
2000,10,9,12.15,2.84,7.5,12.24,99.1,2.38,3.6,4.82,56.31,2.54
2000,10,10,13.46,7.67,10.57,12.91,98.97,1.84,3.05,6.65,69.62,0.16
2000,10,11,9.73,-5.59,2.07,9.48,100.06,4.62,7.46,2.56,35.31,0.0
2000,10,12,6.36,-8.91,-1.27,6.73,100.34,4.55,7.58,1.89,34.62,0.0
2000,10,13,6.51,-8.73,-1.11,6.41,99.83,4.1,6.4,1.95,36.56,0.0
2000,10,14,8.66,-6.38,1.14,8.53,99.52,3.3,5.51,2.38,37.81,0.0
2000,10,15,9.06,-4.68,2.19,9.76,100.33,3.12,5.27,2.69,40.06,0.0
2000,10,16,10.19,1.78,5.99,9.95,99.66,2.8,4.26,4.39,57.38,0.0
2000,10,17,11.34,0.71,6.03,11.28,99.38,3.97,6.16,4.09,53.25,0.0
2000,10,18,5.97,-3.83,1.07,5.46,99.8,2.61,3.69,3.05,50.69,0.06
2000,10,19,9.94,-0.85,4.55,9.99,99.0,3.25,5.31,3.91,55.62,0.41
2000,10,20,7.97,-5.41,1.28,8.1,99.41,3.62,5.86,2.56,41.69,0.0
2000,10,21,9.08,-4.84,2.12,9.19,99.72,3.35,5.17,2.75,41.25,0.02
2000,10,22,8.85,6.88,7.87,8.43,99.25,1.88,3.12,6.35,87.19,19.11
2000,10,23,12.58,9.8,11.19,12.76,99.0,1.77,2.54,7.63,84.38,0.65
2000,10,24,9.23,-4.64,2.3,8.9,99.59,5.97,8.7,3.36,46.25,0.0
2000,10,25,4.46,-9.67,-2.6,4.45,100.06,3.23,5.3,1.83,37.69,0.0
2000,10,26,4.48,-6.84,-1.17,4.32,100.27,3.31,5.14,2.26,46.25,0.0
2000,10,27,5.21,0.14,2.68,4.69,100.13,1.44,2.07,3.85,71.69,0.03
2000,10,28,9.19,3.88,6.53,9.07,99.87,1.55,2.27,5.07,71.0,0.63
2000,10,29,7.55,-4.62,1.47,7.44,99.54,3.55,5.54,2.75,45.81,0.28
2000,10,30,6.58,-3.85,1.37,6.05,99.14,2.19,3.8,2.93,49.56,0.08
2000,10,31,6.86,-6.15,0.35,6.65,99.71,4.09,6.14,2.38,40.94,0.03
2000,11,1,6.44,-5.04,0.7,6.16,99.48,3.2,5.2,2.62,47.44,0.0
2000,11,2,8.15,-1.32,3.41,7.41,99.32,3.25,4.97,3.54,55.81,0.0
2000,11,3,6.43,3.97,5.19,5.26,99.38,1.62,2.25,5.13,84.69,0.01
2000,11,4,6.11,-6.98,-0.44,5.24,99.09,4.23,6.85,2.32,43.31,0.0
2000,11,5,5.98,-3.61,1.19,4.63,98.66,1.84,2.63,2.99,50.94,0.0
2000,11,6,5.67,-9.37,-1.85,4.83,99.21,6.0,9.13,2.01,36.0,0.0
2000,11,7,-1.84,-19.3,-10.56,-1.67,100.62,6.82,9.7,0.73,24.0,0.0
2000,11,8,-2.44,-13.57,-8.0,-2.06,100.41,2.3,3.42,1.22,42.44,0.02
2000,11,9,-1.82,-7.17,-4.5,-1.6,100.2,2.73,3.86,2.2,66.88,1.56
2000,11,10,-2.09,-14.85,-8.46,-2.27,100.81,4.8,6.98,1.1,37.12,0.0
2000,11,11,-0.59,-11.11,-5.85,-0.79,100.09,2.82,4.64,1.53,45.75,0.0
2000,11,12,0.11,-10.65,-5.27,-0.36,99.78,3.48,5.74,1.65,46.69,0.0
2000,11,13,0.88,-8.32,-3.72,-0.28,99.55,2.27,3.45,2.01,53.31,0.0
2000,11,14,2.55,-7.8,-2.63,1.26,100.02,3.3,5.36,2.08,49.12,0.0
2000,11,15,-0.93,-12.85,-6.89,-1.04,101.1,3.55,5.72,1.34,40.38,0.16
2000,11,16,-1.81,-7.93,-4.88,-1.85,100.35,2.63,3.7,2.08,63.44,0.84
2000,11,17,-0.27,-10.42,-5.35,-1.85,100.21,3.4,5.12,1.65,47.88,0.0
2000,11,18,-0.66,-8.67,-4.67,-1.16,100.36,2.41,3.38,1.95,54.81,0.12
2000,11,19,-0.12,-6.2,-3.16,-0.56,99.94,2.88,4.82,2.38,65.25,3.27
2000,11,20,-2.51,-11.76,-7.13,-2.92,99.96,3.98,5.99,1.46,49.31,0.13
2000,11,21,-2.88,-10.52,-6.7,-3.16,99.98,2.73,3.91,1.65,56.06,0.0
2000,11,22,-0.74,-6.45,-3.6,-1.9,99.48,1.84,2.96,2.32,67.94,0.0
2000,11,23,-0.85,-7.04,-3.94,-1.42,99.73,2.07,3.19,2.26,64.25,0.0
2000,11,24,0.76,-1.18,-0.21,0.74,99.64,2.24,3.59,3.54,88.12,0.49
2000,11,25,2.04,-3.26,-0.61,1.44,99.42,2.84,5.11,3.05,70.38,0.52
2000,11,26,0.1,-9.29,-4.6,-1.4,100.02,2.32,3.48,1.83,49.81,0.0
2000,11,27,-0.01,-11.45,-5.73,-1.64,99.97,3.58,5.02,1.53,42.38,0.0
2000,11,28,-1.35,-8.96,-5.16,-1.48,99.94,3.16,5.02,1.89,57.38,0.0
2000,11,29,-0.34,-8.96,-4.65,-1.28,99.84,3.43,4.93,1.89,54.62,0.0
2000,11,30,-1.86,-5.95,-3.91,-2.16,99.96,1.85,2.57,2.44,75.31,0.0
2000,12,1,-0.13,-3.69,-1.91,-1.05,99.73,2.09,3.27,2.93,80.25,0.0
2000,12,2,0.37,-11.06,-5.34,-0.3,100.11,4.54,7.02,1.65,44.62,0.0
2000,12,3,-1.68,-10.8,-6.24,-2.06,99.72,2.58,4.17,1.59,50.75,0.0
2000,12,4,-0.55,-10.85,-5.7,-1.48,98.96,4.68,7.34,1.59,48.88,0.0
2000,12,5,-2.86,-11.95,-7.41,-3.05,99.73,3.58,5.38,1.46,50.12,0.0
2000,12,6,-0.15,-8.02,-4.09,-1.72,99.47,2.51,3.86,2.08,57.19,0.0
2000,12,7,-1.15,-7.63,-4.39,-1.34,99.96,2.38,3.66,2.08,61.56,0.0
2000,12,8,-1.1,-4.11,-2.6,-1.44,99.28,1.61,2.32,2.81,83.31,0.04
2000,12,9,-0.25,-9.95,-5.1,-0.49,99.52,5.56,7.66,1.95,54.38,0.07
2000,12,10,-5.7,-19.68,-12.69,-5.83,100.53,4.51,6.69,0.67,31.44,0.0
2000,12,11,-6.7,-17.85,-12.27,-7.49,100.99,3.15,4.7,0.79,40.44,0.0
2000,12,12,-4.83,-15.85,-10.35,-5.89,100.07,3.02,4.56,0.98,42.81,0.0
2000,12,13,-3.89,-14.07,-8.98,-4.38,99.38,3.91,6.27,1.16,45.31,0.0
2000,12,14,-3.99,-13.0,-8.49,-4.11,99.37,3.02,5.09,1.34,49.81,0.0
2000,12,15,-2.69,-12.52,-7.61,-3.37,99.71,4.52,7.21,1.4,49.5,0.0
2000,12,16,-4.39,-13.27,-8.83,-5.32,100.09,2.87,4.05,1.28,50.75,0.0
2000,12,17,-3.45,-9.72,-6.58,-3.67,99.49,2.13,3.2,1.77,62.31,0.01
2000,12,18,-1.82,-9.59,-5.7,-2.53,99.47,5.27,8.12,1.77,59.88,0.0
2000,12,19,-5.0,-12.37,-8.68,-5.24,100.36,3.16,4.64,1.4,56.31,0.0
2000,12,20,-1.51,-9.64,-5.58,-2.89,99.68,3.79,6.14,1.77,57.5,0.0
2000,12,21,-0.93,-8.51,-4.72,-1.72,98.9,3.46,5.77,1.95,57.38,0.0
2000,12,22,-0.18,-9.28,-4.73,-1.24,99.01,3.52,5.4,1.83,50.5,0.0
2000,12,23,-3.2,-12.75,-7.98,-3.83,99.36,3.45,4.91,1.4,49.94,0.03
2000,12,24,-4.34,-12.79,-8.56,-4.28,99.44,3.55,5.55,1.34,52.38,0.62
2000,12,25,-6.2,-16.42,-11.31,-7.78,100.3,2.63,4.04,0.92,44.81,0.0
2000,12,26,-7.92,-13.46,-10.7,-9.08,100.41,2.39,3.34,1.22,65.31,0.05
2000,12,27,-5.9,-12.51,-9.2,-6.88,100.47,3.0,4.81,1.34,63.38,0.0
2000,12,28,-7.17,-12.45,-9.81,-7.63,100.41,2.62,3.8,1.4,67.12,0.0
2000,12,29,-5.22,-7.88,-6.55,-5.85,99.55,2.05,3.0,2.08,84.5,0.0
2000,12,30,-3.96,-11.66,-7.81,-5.27,99.57,4.48,6.85,1.53,60.56,0.0
2000,12,31,-5.42,-13.31,-9.37,-5.64,99.7,3.55,5.77,1.28,54.56,0.02
2001,1,1,-4.42,-15.8,-10.11,-5.58,98.64,5.77,8.64,1.1,47.0,0.05
2001,1,2,-7.28,-21.31,-14.3,-7.56,99.57,5.46,8.44,0.55,29.31,0.0
2001,1,3,-11.02,-23.4,-17.2,-11.13,100.1,4.96,7.4,0.49,33.62,0.0
2001,1,4,-10.89,-20.13,-15.51,-11.02,100.26,2.09,2.8,0.67,45.5,0.0
2001,1,5,-9.13,-15.85,-12.49,-9.42,100.5,2.6,3.77,0.98,59.44,0.0
2001,1,6,-7.52,-10.33,-8.92,-7.29,100.28,2.7,3.47,1.71,81.94,6.38
2001,1,7,-3.63,-5.53,-4.59,-3.74,99.7,2.3,3.28,2.5,88.44,1.45
2001,1,8,-3.87,-6.73,-5.3,-4.99,99.97,1.59,2.39,2.32,82.44,0.95
2001,1,9,-9.78,-17.2,-13.49,-11.41,99.76,2.91,4.59,0.85,54.19,0.0
2001,1,10,-7.7,-15.72,-11.7,-9.69,98.94,2.98,4.05,1.04,52.38,0.02
2001,1,11,-11.59,-19.22,-15.4,-13.61,99.43,2.81,4.13,0.73,52.25,0.0
2001,1,12,-11.25,-15.68,-13.47,-12.65,99.46,1.84,2.38,1.04,69.75,0.1
2001,1,13,-13.07,-21.64,-17.35,-13.78,100.25,5.03,7.22,0.55,46.19,0.01
2001,1,14,-15.16,-24.03,-19.6,-15.99,100.53,5.33,7.8,0.43,43.69,0.0
2001,1,15,-12.85,-21.39,-17.12,-14.92,100.53,3.62,5.13,0.61,46.5,0.0
2001,1,16,-10.62,-17.55,-14.09,-11.28,100.28,2.71,4.02,0.85,55.75,0.0
2001,1,17,-7.5,-12.07,-9.79,-9.19,99.7,2.11,2.99,1.46,71.88,0.0
2001,1,18,-9.31,-13.11,-11.2,-10.26,100.23,2.31,3.16,1.28,75.81,0.22
2001,1,19,-7.01,-12.1,-9.56,-8.01,100.09,1.52,2.2,1.4,69.56,0.01
2001,1,20,-5.89,-9.91,-7.9,-7.78,99.5,1.98,2.97,1.77,77.12,0.07
2001,1,21,-5.5,-10.81,-8.15,-6.16,99.68,2.77,4.15,1.59,69.44,0.05
2001,1,22,-6.77,-12.07,-9.42,-7.13,100.22,2.15,2.85,1.4,69.25,0.12
2001,1,23,-7.45,-12.57,-10.01,-8.82,100.48,2.18,3.0,1.34,67.62,0.22
2001,1,24,-5.01,-11.25,-8.13,-5.79,100.16,2.23,3.48,1.53,65.5,0.04
2001,1,25,-5.52,-13.86,-9.69,-5.84,100.25,2.7,3.93,1.22,50.88,0.0
2001,1,26,-4.76,-12.19,-8.48,-6.34,99.38,1.7,2.66,1.4,55.38,0.0
2001,1,27,-4.96,-15.39,-10.18,-5.72,99.3,5.59,8.32,1.04,46.19,0.0
2001,1,28,-6.56,-16.9,-11.73,-6.99,99.69,6.1,8.84,0.92,42.38,0.0
2001,1,29,-5.67,-15.74,-10.7,-6.63,99.27,4.34,6.72,1.04,45.38,0.0
2001,1,30,-5.42,-13.67,-9.55,-5.61,99.22,3.54,5.45,1.28,53.06,0.0
2001,1,31,-3.9,-15.51,-9.7,-4.61,99.1,6.19,9.83,1.04,41.31,0.0
2001,2,1,-5.63,-17.6,-11.61,-6.29,99.49,3.6,5.59,0.85,37.62,0.0
2001,2,2,-4.26,-11.96,-8.11,-4.89,99.14,3.61,5.28,1.46,58.38,0.0
2001,2,3,-8.99,-13.49,-11.24,-7.73,99.95,3.84,4.41,1.22,71.25,0.03
2001,2,4,-10.63,-14.77,-12.7,-9.27,100.03,3.16,3.55,1.1,72.56,0.52
2001,2,5,-10.17,-13.02,-11.6,-9.66,100.07,1.55,1.76,1.28,81.19,0.91
2001,2,6,-9.02,-14.1,-11.56,-9.11,100.24,1.98,2.57,1.16,69.88,0.27
2001,2,7,-8.83,-19.65,-14.24,-10.06,100.12,3.65,5.38,0.67,40.56,0.0
2001,2,8,-6.53,-16.64,-11.59,-7.26,99.6,3.9,6.21,0.92,45.62,0.0
2001,2,9,-5.35,-16.2,-10.78,-5.76,99.81,4.29,6.92,0.98,43.75,0.0
2001,2,10,-7.2,-16.82,-12.01,-7.07,100.31,3.25,4.82,0.92,46.56,0.0
2001,2,11,-8.27,-16.37,-12.32,-7.41,100.96,2.62,3.83,0.98,54.69,0.0
2001,2,12,-4.81,-12.0,-8.41,-4.26,100.71,2.06,2.59,1.4,58.88,0.0
2001,2,13,-2.41,-10.45,-6.43,-2.28,99.97,2.45,3.55,1.65,57.88,0.0
2001,2,14,-2.6,-9.5,-6.05,-2.27,99.48,2.19,2.99,1.83,59.12,0.04
2001,2,15,-3.13,-14.87,-9.0,-3.31,99.88,6.35,9.26,1.1,40.44,0.0
2001,2,16,-3.31,-14.52,-8.92,-3.09,100.17,3.88,6.12,1.16,43.88,0.0
2001,2,17,-1.47,-7.19,-4.33,-1.47,99.22,1.76,2.63,2.2,66.88,0.0
2001,2,18,2.91,-6.48,-1.78,0.96,99.07,3.32,4.88,2.38,58.06,0.0
2001,2,19,1.76,-7.34,-2.78,1.68,99.92,3.19,4.96,2.14,52.56,0.0
2001,2,20,-0.51,-4.91,-2.71,-0.68,99.14,1.36,1.85,2.69,73.0,0.2
2001,2,21,4.98,-4.91,0.04,3.87,98.66,2.98,4.59,2.69,53.5,0.0
2001,2,22,2.78,-4.11,-0.67,3.15,98.96,3.89,5.28,2.81,64.69,0.27
2001,2,23,-0.6,-9.92,-5.26,-0.02,99.78,3.16,4.02,1.77,50.62,0.36
2001,2,24,-0.91,-14.23,-7.57,-1.0,100.08,4.15,5.89,1.16,36.69,0.0
2001,2,25,0.69,-12.52,-5.91,0.89,100.09,3.9,6.05,1.4,39.31,0.0
2001,2,26,0.26,-6.29,-3.02,-0.16,99.81,3.16,4.55,2.32,62.44,0.13
2001,2,27,3.46,-7.6,-2.07,3.22,99.46,3.16,4.62,2.14,50.81,0.03
2001,2,28,3.82,-9.83,-3.01,3.15,99.1,3.93,6.05,1.77,38.88,0.0
2001,3,1,4.8,-8.94,-2.07,5.05,99.08,5.12,7.83,1.89,38.31,0.0
2001,3,2,4.09,-9.06,-2.49,3.7,99.02,3.85,5.76,1.95,42.62,0.0
2001,3,3,-0.72,-18.03,-9.38,-0.44,99.08,9.05,12.75,0.79,23.5,0.0
2001,3,4,0.06,-13.95,-6.94,0.6,98.98,4.84,7.0,1.22,34.75,0.0
2001,3,5,2.69,-10.53,-3.92,3.03,98.43,2.98,4.98,1.65,39.75,0.0
2001,3,6,-1.39,-17.62,-9.5,-0.81,99.31,9.05,12.21,0.85,25.38,0.0
2001,3,7,-2.81,-17.98,-10.39,-1.6,100.2,7.4,9.56,0.79,28.31,0.0
2001,3,8,-1.31,-17.82,-9.56,-1.24,99.85,5.59,7.3,0.85,25.88,0.0
2001,3,9,3.2,-11.95,-4.38,2.91,98.89,3.7,5.65,1.46,35.25,0.0
2001,3,10,0.65,-9.6,-4.48,1.48,99.78,3.12,4.25,1.77,48.44,0.0
2001,3,11,1.24,-7.93,-3.35,1.55,99.57,1.32,1.94,2.08,53.12,0.0
2001,3,12,5.72,-5.96,-0.13,5.58,99.22,4.12,5.88,2.44,46.88,0.0
2001,3,13,7.12,-2.58,2.27,6.26,98.14,2.83,3.84,3.23,54.44,0.0
2001,3,14,5.15,-12.93,-3.89,5.25,99.3,6.47,9.16,1.46,29.94,0.0
2001,3,15,5.12,-12.94,-3.91,5.55,99.56,3.29,5.12,1.34,28.69,0.0
2001,3,16,6.38,-9.06,-1.34,6.17,98.91,3.76,5.69,1.89,33.31,0.0
2001,3,17,8.65,-7.97,0.33,8.83,98.26,4.8,7.34,2.14,35.94,0.0
2001,3,18,10.38,-8.59,0.9,10.8,98.49,4.84,7.45,1.95,28.19,0.0
2001,3,19,11.69,-8.39,1.65,11.66,97.81,5.55,8.64,2.01,25.75,0.0
2001,3,20,12.99,-7.11,2.94,13.42,97.72,4.8,7.52,2.26,26.56,0.0
2001,3,21,10.78,-9.84,0.47,11.07,97.48,6.23,8.89,1.89,26.75,0.0
2001,3,22,8.76,-11.99,-1.61,9.1,98.42,3.55,5.17,1.46,23.88,0.0
2001,3,23,10.7,-6.95,1.87,11.07,98.14,3.58,5.3,2.26,30.0,0.0
2001,3,24,11.98,-7.54,2.22,12.44,98.07,5.36,7.51,2.2,30.12,0.02
2001,3,25,4.05,-11.16,-3.56,5.4,98.9,3.14,4.74,1.59,33.25,0.0
2001,3,26,2.98,-17.1,-7.06,3.48,98.83,4.36,5.69,0.92,20.81,0.01
2001,3,27,0.87,-19.04,-9.09,2.18,99.15,4.64,6.69,0.73,19.56,0.02
2001,3,28,1.87,-16.09,-7.11,2.48,98.95,3.32,4.69,0.98,24.94,0.0
2001,3,29,4.55,-14.67,-5.06,4.5,98.41,3.87,5.51,1.1,23.81,0.0
2001,3,30,3.64,-14.11,-5.24,4.26,99.24,3.1,4.3,1.16,27.5,0.0
2001,3,31,6.08,-14.35,-4.13,6.4,99.58,3.1,4.48,1.16,23.19,0.0
2001,4,1,12.08,-7.76,2.16,12.13,98.34,3.3,5.0,2.14,26.62,0.0
2001,4,2,11.65,-9.27,1.19,12.72,98.79,3.32,4.67,1.89,26.25,0.0
2001,4,3,7.98,-9.81,-0.92,9.13,99.53,3.91,5.62,1.77,29.12,0.0
2001,4,4,9.51,-4.09,2.71,9.43,98.93,1.62,2.62,2.87,38.5,0.0
2001,4,5,10.31,-4.66,2.83,11.86,99.6,4.56,5.87,2.81,40.5,4.07
2001,4,6,7.11,-0.77,3.17,8.63,99.14,3.2,4.16,3.6,61.38,0.1
2001,4,7,12.11,-3.67,4.22,13.01,98.4,2.44,3.59,3.05,46.0,0.0
2001,4,8,13.35,3.62,8.48,14.38,98.5,2.84,3.95,5.07,56.06,0.0
2001,4,9,7.58,2.23,4.9,7.51,99.18,4.77,6.36,4.76,71.19,4.05
2001,4,10,8.19,-8.62,-0.21,8.75,99.59,5.55,7.91,1.95,33.19,0.08
2001,4,11,8.4,-9.83,-0.71,9.47,98.88,5.38,8.19,1.77,29.19,0.0
2001,4,12,11.22,-5.98,2.62,12.79,98.41,3.55,5.44,2.5,32.56,0.09
2001,4,13,10.76,-6.38,2.19,11.76,98.9,5.48,7.77,2.44,33.31,0.09
2001,4,14,14.43,-8.97,2.73,14.9,98.73,6.39,9.3,1.89,22.75,0.0
2001,4,15,16.33,-7.81,4.26,17.05,98.35,4.41,6.61,2.14,22.0,0.0
2001,4,16,18.48,-7.2,5.64,19.73,98.14,4.16,6.02,2.26,19.75,0.0
2001,4,17,19.1,-1.27,8.91,19.25,98.07,4.1,5.84,3.6,30.44,0.0
2001,4,18,20.53,2.24,11.39,21.73,97.53,2.57,3.62,4.64,33.25,0.0
2001,4,19,14.63,-9.56,2.53,16.4,99.03,4.4,6.34,1.95,20.94,0.2
2001,4,20,11.85,-9.17,1.33,13.15,99.15,2.65,3.6,1.89,24.5,0.0
2001,4,21,12.98,-8.46,2.26,14.56,99.23,4.2,5.85,1.95,23.25,0.0
2001,4,22,15.25,-6.85,4.2,16.22,98.82,4.88,6.47,2.26,25.38,0.0
2001,4,23,12.66,-13.57,-0.45,12.72,99.23,4.74,6.88,1.34,15.0,0.01
2001,4,24,13.29,-12.69,0.3,15.01,99.43,3.95,5.6,1.34,15.38,0.0
2001,4,25,15.92,-11.67,2.12,17.53,99.1,3.96,5.74,1.46,14.94,0.0
2001,4,26,16.1,-4.02,6.05,16.87,98.76,3.44,4.67,2.93,25.69,0.01
2001,4,27,15.15,6.46,10.8,16.08,98.41,2.82,4.05,6.16,57.0,2.88
2001,4,28,17.59,5.78,11.69,19.12,98.57,3.16,4.27,5.86,48.62,0.14
2001,4,29,13.48,6.19,9.83,13.98,98.87,1.83,2.7,6.04,62.31,4.59
2001,4,30,16.7,-1.59,7.56,17.6,98.82,3.65,5.63,3.85,39.38,0.39
2001,5,1,17.07,1.05,9.05,17.72,98.35,4.26,6.08,4.27,38.19,0.0
2001,5,2,17.73,0.46,9.09,18.41,97.97,3.09,4.52,4.33,41.44,0.0
2001,5,3,17.65,-1.44,8.11,19.11,98.39,3.76,5.37,3.6,28.12,0.92
2001,5,4,16.23,-6.7,4.76,17.69,98.68,3.77,5.57,2.38,23.12,0.0
2001,5,5,17.88,-6.92,5.48,19.85,98.45,3.3,4.97,2.38,20.69,0.26
2001,5,6,13.82,5.39,9.61,14.65,98.56,3.38,4.83,5.8,57.94,4.35
2001,5,7,19.72,3.71,11.72,20.67,98.06,2.3,3.43,5.25,43.56,0.12
2001,5,8,17.01,-1.98,7.52,18.02,97.91,6.36,9.15,3.36,29.62,0.24
2001,5,9,18.37,-4.78,6.8,19.46,98.28,4.46,6.41,2.81,26.06,0.0
2001,5,10,19.38,-3.49,7.95,21.26,98.6,3.8,5.45,2.99,23.81,0.0
2001,5,11,21.07,-4.77,8.15,22.83,98.81,3.35,5.05,2.69,20.25,0.0
2001,5,12,23.52,2.19,12.86,24.6,98.27,4.66,6.66,4.64,26.81,0.0
2001,5,13,24.71,7.8,16.26,25.8,97.91,3.93,5.37,6.77,37.62,0.0
2001,5,14,22.99,0.96,11.98,23.48,98.13,5.33,7.45,4.58,28.25,0.42
2001,5,15,21.23,-4.52,8.36,22.09,98.47,7.34,10.84,2.81,18.0,0.0
2001,5,16,24.34,-4.95,9.69,25.33,98.11,4.05,5.95,2.69,17.88,0.0
2001,5,17,26.42,-6.72,9.85,27.06,97.48,7.26,10.39,2.44,12.38,0.0
2001,5,18,28.22,-3.35,12.44,29.08,97.58,4.41,6.23,2.99,14.25,0.0
2001,5,19,30.6,-4.93,12.83,31.49,97.24,4.58,6.74,2.62,11.56,0.0
2001,5,20,29.49,-5.06,12.21,31.12,97.28,3.91,5.78,2.69,11.12,0.0
2001,5,21,28.12,4.51,16.31,29.29,97.7,3.28,4.41,5.49,23.81,0.0
2001,5,22,27.08,7.62,17.35,28.79,97.84,3.19,4.5,6.77,33.94,0.0
2001,5,23,28.15,3.94,16.05,29.41,97.74,3.57,4.84,5.25,24.0,0.0
2001,5,24,23.71,7.97,15.83,23.88,97.73,2.66,3.6,6.9,37.31,0.83
2001,5,25,24.74,0.3,12.52,26.3,98.18,5.04,6.91,4.03,22.75,0.03
2001,5,26,23.69,1.68,12.69,25.94,98.73,5.15,7.29,4.39,25.56,0.04
2001,5,27,25.68,-1.43,12.12,27.52,98.31,5.03,7.13,3.54,19.44,0.05
2001,5,28,27.45,-1.77,12.84,28.94,97.56,4.77,6.88,3.42,16.06,0.0
2001,5,29,23.51,3.81,13.65,24.83,97.97,4.3,5.62,5.13,29.06,0.29
2001,5,30,21.51,-6.51,7.5,23.85,98.47,3.11,4.44,2.38,17.06,0.0
2001,5,31,24.42,-4.71,9.85,26.3,98.2,3.95,5.98,2.69,15.5,0.01
2001,6,1,28.64,-5.73,11.46,30.26,98.05,3.53,5.34,2.44,11.44,0.0
2001,6,2,28.88,-3.36,12.76,30.51,98.24,3.57,5.42,3.05,14.0,0.0
2001,6,3,29.97,-0.99,14.48,31.06,98.05,5.29,7.67,3.6,14.38,0.0
2001,6,4,29.58,2.72,16.15,30.58,97.71,5.74,7.78,4.76,19.88,0.0
2001,6,5,30.56,2.4,16.48,32.02,97.32,4.41,6.25,4.64,18.69,0.0
2001,6,6,30.0,5.58,17.79,31.75,97.63,3.13,4.45,5.86,22.19,0.02
2001,6,7,28.82,9.47,19.14,29.62,97.88,1.73,2.23,7.57,30.88,1.16
2001,6,8,28.84,10.02,19.43,29.94,97.94,3.39,4.56,7.87,33.81,0.06
2001,6,9,29.03,9.92,19.48,29.83,98.2,3.5,4.77,7.75,31.56,0.0
2001,6,10,29.65,6.94,18.3,30.43,98.28,2.27,3.17,6.35,26.06,0.03
2001,6,11,26.15,11.06,18.61,26.27,98.17,2.05,2.82,8.42,39.25,0.06
2001,6,12,26.46,10.45,18.46,27.67,97.77,3.13,4.37,8.12,38.88,1.22
2001,6,13,23.39,13.87,18.63,24.96,97.71,2.93,3.52,10.19,57.56,5.27
2001,6,14,20.42,16.71,18.57,21.48,97.76,3.1,3.77,12.21,80.31,15.93
2001,6,15,21.34,16.58,18.96,22.05,97.48,3.73,4.94,12.15,77.0,13.42
2001,6,16,23.4,15.09,19.25,24.94,97.46,1.98,2.8,11.11,65.19,6.26
2001,6,17,25.51,12.59,19.05,27.12,97.69,2.21,3.4,9.46,51.19,0.38
2001,6,18,26.32,14.15,20.23,27.65,97.47,2.4,3.23,10.5,51.31,1.51
2001,6,19,24.65,13.6,19.13,26.09,97.55,2.77,4.01,10.01,52.62,1.31
2001,6,20,25.69,14.19,19.94,27.06,97.98,1.58,2.14,10.38,51.81,0.55
2001,6,21,23.66,16.64,20.15,24.44,98.1,1.85,2.47,12.15,66.38,5.09
2001,6,22,20.65,18.11,19.38,20.81,98.14,2.21,3.02,13.31,85.88,0.86
2001,6,23,23.49,16.75,20.12,25.27,98.25,2.52,3.25,12.15,69.0,0.03
2001,6,24,25.74,16.51,21.13,27.7,98.21,2.27,3.02,12.02,60.81,0.01
